range / 1;coarse / 1;gain / 1;tune;freq / Hz;Urms(P32) / V;Urms(P40) / V;Urms(P53) / V;Urms(P58) / V;Uavg(P32) / V;Uavg(P40) / V;Uavg(P53) / V;Uavg(P58) / V
0;3;1633;2655;88498.078;1.726375;1.035403;0.1114469;0.5692012;-0.03959839;-0.08220703;0.01160538;0.5685953
0;3;1633;3166;88273.922;2.057861;1.030393;0.1051579;0.5439352;-0.03076904;-0.08073609;0.01180603;0.5431103
0;3;1633;3677;88048.874;2.390228;1.025147;0.1052978;0.510805;-0.03137146;-0.08006714;0.01566895;0.5103009
0;3;2144;100;88718.858;0.06569169;9.9E+037;0.1026945;0.6110657;0.0008695679;9.9E+037;0.01461533;0.6097491
0;3;2144;611;88302.665;0.4008953;1.375191;0.09840704;0.5891357;-0.04802673;-0.0819397;0.009899597;0.5896155
0;3;2144;1122;88280.045;0.7318972;1.371562;0.1040806;0.5695415;-0.04006714;-0.07953124;0.01234116;0.5688461
0;3;2144;1633;88059.682;1.063425;1.363346;0.1096742;0.543728;-0.03799316;-0.07725708;0.008913117;0.5428762
0;3;2144;2144;87839.297;1.394213;1.355272;0.10797;0.51963;-0.03832763;-0.07665527;0.006739197;0.5222409
0;3;2144;2655;87617.514;1.725718;1.349983;0.1077949;0.4904789;-0.03458191;-0.07652222;0.01478256;0.4916388
0;3;2144;3166;87395.617;2.056861;1.344078;0.1027498;0.4701519;-0.03317749;-0.07645508;0.009297637;0.4720068
0;3;2144;3677;87172.833;2.390474;1.33702;0.1060368;0.4514999;-0.02983276;-0.07859497;0.01433105;0.449465
0;3;2655;100;87824.068;0.06576252;9.9E+037;0.108597;0.4894885;0.002642151;9.9E+037;0.01359528;0.489331
0;3;2655;611;87554.122;0.3998863;1.703701;0.1038699;0.4696757;-0.04488281;-0.08555175;0.00476593;0.4691974
0;3;2655;1122;87389.796;0.7306752;1.695296;0.103057;0.449742;-0.03745849;-0.08648804;0.01182282;0.4491806
0;3;2655;1633;87171.703;1.0623;1.689006;0.1060432;0.428157;-0.0361206;-0.08541748;0.009063568;0.427659
0;3;2655;2144;86953.575;1.393182;1.678365;0.104387;0.4062921;-0.03919739;-0.08361206;0.0158194;0.4071905
0;3;2655;2655;86734.076;1.727409;1.671837;0.1049765;0.3705568;-0.03391296;-0.08220703;0.01217392;0.3704681
0;3;2655;3166;86514.496;2.061085;1.664395;0.1063235;0.3532392;-0.03431457;-0.08307739;0.01165558;0.354097
0;3;2655;3677;86294.016;2.396454;1.657849;0.1013702;0.3300724;-0.03163879;-0.08267578;0.01456528;0.3295819
0;3;3166;100;86931.205;0.06576821;9.9E+037;0.1040565;0.3961111;0.001879578;9.9E+037;0.0109198;0.394331
0;3;3166;611;86687.492;0.4026401;2.036133;0.1092816;0.367352;-0.04488281;-0.08408081;0.0121907;0.3644314
0;3;3166;1122;86501.383;0.7335113;2.025963;0.1074141;0.3497137;-0.0406018;-0.08461548;0.01015045;0.3492642
0;3;3166;1633;86285.55;1.065853;2.017204;0.1024842;0.3294446;-0.03759216;-0.08608642;0.01515045;0.3284616
0;3;3166;2144;86069.667;1.397984;2.009843;0.1078926;0.3103235;-0.03665527;-0.08401367;0.01881271;0.3097992
0;3;3166;2655;85852.444;1.733288;2.000008;0.1003622;0.2876522;-0.03404663;-0.08200683;0.0121907;0.2869064
0;3;3166;3166;85635.117;2.067176;1.993694;0.1038796;0.2548007;-0.0324414;-0.08274291;0.01515045;0.255853
0;3;3166;3677;85416.913;2.402675;1.98465;0.1101215;0.230414;-0.03090271;-0.08301025;0.01066895;0.2297323
0;3;3677;100;86037.32;0.06624693;9.9E+037;0.1055754;0.2703361;0.002040161;9.9E+037;0.007558594;0.2703513
0;3;3677;611;85789.865;0.402188;2.371561;0.1002972;0.2453146;-0.04501648;-0.08167236;0.01456528;0.2419733
0;3;3677;1122;85612.02;0.7358748;2.361488;0.1054818;0.2284725;-0.04053528;-0.08120361;0.01190628;0.2289798
0;3;3677;1633;85398.445;1.069822;2.351665;0.108284;0.209453;-0.04080261;-0.08180542;0.01498322;0.2080603
0;3;3677;2144;85184.841;1.40404;2.343291;0.1070773;0.1907984;-0.03792664;-0.08140503;0.01304352;0.1895987
0;3;3677;2655;84969.885;1.74002;2.332868;0.1017341;0.1701259;-0.03498352;-0.0819397;0.0159198;0.1687457
0;3;3677;3166;84754.796;2.075649;2.32285;0.1045391;0.147149;-0.03317749;-0.07913086;0.01541809;0.1443143
0;3;3677;3677;84538.899;2.414427;2.315382;0.1065937;0.1123748;-0.0301001;-0.07859497;0.01392975;0.1106186
0;4;100;100;85159.004;0.06573445;0.06530935;0.1039665;0.8902618;0.002461548;0.007170532;0.01546829;0.8897324
0;4;100;611;84661.707;0.4037086;0.09955083;0.1046319;0.8698785;-0.04722412;-0.05906372;0.0121405;0.8693814
0;4;100;1122;84738.024;0.7357075;0.09981923;0.1043806;0.8499453;-0.0421405;-0.05832763;0.01615387;0.850184
0;4;100;1633;84526.636;1.073003;0.09909287;0.1021426;0.8277614;-0.03946472;-0.05812744;0.01643814;0.827475
0;4;100;2144;84315.154;1.407036;0.1000334;0.1043101;0.8066421;-0.03899658;-0.0561206;0.01391312;0.8129098
0;4;100;2655;84102.408;1.748586;0.1000067;0.1044639;0.7702582;-0.0378595;-0.05792603;0.009966583;0.7701504
0;4;100;3166;83889.516;2.084208;0.09911987;0.1072458;0.7518903;-0.03538452;-0.05859497;0.01463211;0.7495486
0;4;100;3677;83675.801;2.42654;0.09920082;0.1078895;0.7296359;-0.03277588;-0.05665527;0.01155518;0.7291306
0;4;611;100;84265.829;0.06627843;0.3951348;0.10852;0.7809718;0.0005418091;0.003384644;0.01327759;0.7798828
0;4;611;611;83746.783;0.4056392;0.4048667;0.1044367;0.7523903;-0.04521728;-0.07879639;0.01515045;0.7520736
0;4;611;1122;83849.321;0.7406551;0.4047014;0.1061141;0.7355695;-0.04361206;-0.0778601;0.01560196;0.7384784
0;4;611;1633;83640.178;1.077768;0.4036688;0.1088708;0.7169519;-0.03946472;-0.07919677;0.01356186;0.7147992
0;4;611;2144;83430.972;1.415583;0.4034168;0.1024369;0.7079782;-0.03979919;-0.07752563;0.0108194;0.7079931
0;4;611;2655;83220.497;1.75511;0.4018952;0.1029417;0.6698699;-0.03812683;-0.08073609;0.01265884;0.6748663
0;4;611;3166;83009.885;2.095433;0.4007752;0.1016684;0.6438406;-0.03531799;-0.08207397;0.01260864;0.6443814
0;4;611;3677;82798.455;2.437492;0.399739;0.1045743;0.6188138;-0.03257507;-0.07678955;0.01065216;0.6169733
0;4;1122;100;83373.311;0.06668571;9.9E+037;0.103018;0.6971344;0.00137793;9.9E+037;0.005133819;0.6977591
0;4;1122;611;82663.501;0.4069563;0.735853;0.1051023;0.6552601;-0.04916382;-0.0844812;0.009230805;0.6588125
0;4;1122;1122;82961.276;0.7448804;0.7343862;0.1081062;0.6419616;-0.04140442;-0.08133789;0.01088623;0.6406689
0;4;1122;1633;82754.381;1.084751;0.7323833;0.1097672;0.6184223;-0.03899658;-0.08140503;0.01229095;0.615719
0;4;1122;2144;82547.42;1.424865;0.7298105;0.1074032;0.6094542;-0.03765869;-0.08474975;0.01478256;0.6073578
0;4;1122;2655;82339.216;1.765345;0.7287171;0.1114318;0.5878841;-0.03692322;-0.08307739;0.01205688;0.5852844
0;4;1122;3166;82130.861;2.104511;0.7263304;0.1036862;0.5669174;-0.03538452;-0.084281;0.01493317;0.5679263
0;4;1122;3677;81921.699;2.449967;0.7246967;0.1089199;0.5372051;-0.03297668;-0.08341186;0.0112709;0.5367892
0;4;1633;100;82480.336;0.06716625;9.9E+037;0.1078321;0.5853512;0.002013367;9.9E+037;0.01033447;0.5885452
0;4;1633;611;82149.775;0.4089762;1.077892;0.1105762;0.5602618;-0.04414734;-0.08006714;0.01448166;0.563428
0;4;1633;1122;82072.806;0.748571;1.072869;0.1104582;0.5393512;-0.04106995;-0.07872925;0.01324417;0.5407525
0;4;1633;1633;81868.144;1.088336;1.067331;0.1065544;0.5105672;-0.04347839;-0.07812744;0.01607025;0.5097156
0;4;1633;2144;81663.416;1.42852;1.065918;0.1042363;0.490016;-0.03739136;-0.07839477;0.01399658;0.4896655
0;4;1633;2655;81457.48;1.772827;1.061254;0.1042075;0.4696747;-0.03525085;-0.07832763;0.01428101;0.4694315
0;4;1633;3166;81251.379;2.11552;1.059438;0.104659;0.4496502;-0.03344482;-0.07685669;0.01630432;0.4497156
0;4;1633;3677;81044.514;2.4586;1.054463;0.1056988;0.4282421;-0.03123718;-0.07745849;0.01528427;0.4278094
0;4;2144;100;81589.327;0.06726576;9.9E+037;0.1112591;0.5059499;0.0009431153;9.9E+037;0.0112207;0.5032107
0;4;2144;611;81001.963;0.410439;1.413426;0.1080954;0.4823112;-0.04488281;-0.0778601;0.01107025;0.4808862
0;4;2144;1122;81186.204;0.7510902;1.408849;0.105088;0.4676891;-0.04200684;-0.07846192;0.0148996;0.4690469
0;4;2144;1633;80983.814;1.093595;1.401623;0.1137327;0.4491761;-0.03953186;-0.07431396;0.00861206;0.4488461
0;4;2144;2144;80781.338;1.434725;1.39511;0.105588;0.4294155;-0.03919739;-0.07444824;0.01053513;0.4278094
0;4;2144;2655;80577.645;1.775458;1.39025;0.1024369;0.3972316;-0.0384613;-0.07531738;0.01436462;0.3969565
0;4;2144;3166;80373.81;2.119826;1.384159;0.1094391;0.3717922;-0.03598633;-0.07224121;0.01441467;0.3710202
0;4;2144;3677;80169.208;2.464096;1.378922;0.1061094;0.3503834;-0.03391296;-0.07458252;0.01107025;0.350535
0;4;2655;100;80695.635;0.06757847;9.9E+037;0.1111208;0.3755887;0.001859558;9.9E+037;0.006638794;0.378194
0;4;2655;611;80335.531;0.4120006;1.754481;0.1071288;0.3578139;-0.04722412;-0.0836792;0.00874588;0.3558026
0;4;2655;1122;80297.043;0.7550906;1.746263;0.1037491;0.3472688;-0.04307678;-0.08327758;0.0151004;0.3451672
0;4;2655;1633;80096.905;1.09556;1.740234;0.1090932;0.3261896;-0.04;-0.08080322;0.01367889;0.3225918
0;4;2655;2144;79896.689;1.439805;1.729474;0.1084059;0.3101979;-0.04073608;-0.07859497;0.008428039;0.3093814
0;4;2655;2655;79695.27;1.781301;1.721887;0.1077235;0.2879602;-0.03872925;-0.08026733;0.01158859;0.2872073
0;4;2655;3166;79493.7;2.124498;1.714556;0.1080567;0.2542205;-0.03551819;-0.08053467;0.009264221;0.2533612
0;4;2655;3677;79291.374;2.46411;1.706457;0.1106654;0.2313917;-0.03217407;-0.08234131;0.01341141;0.2309698
0;4;3166;100;79803.626;0.06781088;9.9E+037;0.1064461;0.2891667;0.0007424927;9.9E+037;0.0158696;0.2872073
0;4;3166;611;79549.758;0.4126106;2.09664;0.108032;0.2540192;-0.04535095;-0.08086914;0.005301056;0.2531772
0;4;3166;1122;79409.484;0.7536826;2.084668;0.1064429;0.2388959;-0.04528442;-0.08;0.01135452;0.242475
0;4;3166;1633;79211.565;1.096756;2.078033;0.1093336;0.221635;-0.04167236;-0.08046875;0.01392975;0.2232275
0;4;3166;2144;79013.588;1.436255;2.067718;0.1089828;0.2101361;-0.03993286;-0.08013427;0.01332779;0.2093478
0;4;3166;2655;78814.427;1.780553;2.054449;0.1039005;0.1899146;-0.03692322;-0.07792602;0.01608688;0.1890802
0;4;3166;3166;78615.137;2.121456;2.046767;0.1090994;0.1707861;-0.03498352;-0.07772583;0.01643814;0.17
0;4;3166;3677;78415.082;2.464025;2.036726;0.1043245;0.1454861;-0.03391296;-0.08013427;0.01071899;0.1460034
0;4;3677;100;78910.818;0.06761568;9.9E+037;0.1041786;0.1700374;0.005451477;9.9E+037;0.01493317;0.1688797
0;4;3677;611;78646.175;0.4144481;2.440065;0.1051945;0.1450637;-0.04414734;-0.07899658;0.008695679;0.1440134
0;4;3677;1122;78521.152;0.7541049;2.423003;0.103562;0.1226014;-0.04207336;-0.0769226;0.01103683;0.1167892
0;4;3677;1633;78325.489;1.095662;2.409998;0.1105157;0.1025087;-0.04013367;-0.0780603;0.01576919;0.1011539
0;4;3677;2144;78129.743;1.437519;2.397984;0.09962303;0.09173176;-0.03745849;-0.07658813;0.008110351;0.08913055
0;4;3677;2655;77932.869;1.774787;2.381585;0.1051357;0.07202517;-0.03859558;-0.07311035;0.01339462;0.06929779
0;4;3677;3166;77735.817;2.117337;2.367349;0.1050338;0.05363072;-0.03571899;-0.07451538;0.01481598;0.04959869
0;4;3677;3677;77538.021;2.457584;2.355972;0.1219093;0.03672186;-0.03331115;-0.07284302;0.01361206;0.02851166
0;5;100;100;78038.906;0.06727371;0.06659015;0.1098707;0.8318832;0.002949829;0.006227417;0.01501678;0.8317224
0;5;100;611;77080.244;0.4109602;0.1008326;0.1015976;0.7960418;-0.04668884;-0.05852783;0.01023407;0.7974917
0;5;100;1122;77653.265;0.7513288;0.1001938;0.1070992;0.7794009;-0.04274231;-0.05872925;0.01916382;0.7744815
0;5;100;1633;77459.653;1.091991;0.1009917;0.1099316;0.7598239;-0.04033447;-0.05585327;0.01200668;0.7563379
0;5;100;2144;77265.935;1.429229;0.09944326;0.1104703;0.7482396;-0.03859558;-0.05792603;0.009498291;0.7491806
0;5;100;2655;77071.12;1.769527;0.1003539;0.1038925;0.7262146;-0.04066895;-0.05779297;0.01394653;0.7263043
0;5;100;3166;76876.14;2.108245;0.1000067;0.1088185;0.7083756;-0.04033447;-0.05939819;0.01513382;0.7069901
0;5;100;3677;76680.432;2.446685;0.1000334;0.1033454;0.6811079;-0.03685608;-0.05986572;0.01172241;0.6807526
0;5;611;100;77146.671;0.06692561;0.4012585;0.1088769;0.7194967;0.0001270752;0.004394654;0.009464874;0.7239465
0;5;611;611;76552.286;0.4097801;0.4104781;0.1156731;0.7007089;-0.04642151;-0.07819458;0.01100342;0.6976086
0;5;611;1122;76765.53;0.7500742;0.4080527;0.1084275;0.6832359;-0.04361206;-0.07658813;0.01821075;0.6844147
0;5;611;1633;76574.155;1.086959;0.4062653;0.1044671;0.6515983;-0.04234131;-0.07685669;0.01063538;0.6510534
0;5;611;2144;76382.665;1.426593;0.4048403;0.09577356;0.6303372;-0.04207336;-0.07317749;0.01904678;0.6299164
0;5;611;2655;76190.108;1.760149;0.4030519;0.101215;0.609887;-0.03765869;-0.07672241;0.0187793;0.6097827
0;5;611;3166;75997.341;2.098536;0.4005481;0.09960457;0.5903867;-0.03759216;-0.08073609;0.01;0.5915552
0;5;611;3677;75803.887;2.433111;0.3981227;0.09293612;0.5693733;-0.03538452;-0.07712402;0.01053513;0.569331
0;0;100;100;113688.33;0.06679195;0.06733772;0.1407422;1.251403;0.0005685425;0.01430103;0.004648743;1.250084
0;0;100;611;112846.66;0.4106867;0.08442606;0.144811;1.227564;-0.05585266;0.02742431;0.0005853272;1.227726
0;0;100;1122;113124.54;0.7455554;0.0849631;0.1421961;1.194891;-0.06903015;0.02802734;0.001538391;1.195117
0;0;100;1633;112841.34;1.083784;0.08458437;0.1449588;1.14991;-0.05719055;0.02662231;0.0007858276;1.149665
0;0;100;2144;112558.33;1.417375;0.0831809;0.1515593;1.128841;-0.01725769;0.0256189;-0.0001672363;1.128495
0;0;100;2655;112273.05;1.756587;0.08343783;0.150235;1.090957;0.005752563;0.02575195;0.0002340698;1.092475
0;0;100;3166;111987.94;2.094586;0.08429919;0.1476539;1.068557;-0.07826111;0.02862915;0.0007022095;1.068144
0;0;100;3677;111701.47;2.426674;0.08417214;0.1478429;1.020594;-0.06648804;0.02615356;0.0007525635;1.015502
0;0;611;100;112790.75;0.06658452;0.4011705;0.1422502;1.138573;0.001505005;0.009799195;0.00003356934;1.136505
0;0;611;611;112085.32;0.4105042;0.4019218;0.1457319;1.108769;-0.03866211;-0.002808838;0.000501709;1.108411
0;0;611;1122;112231.47;0.7452287;0.4008352;0.1460861;1.085704;-0.03130432;-0.004348144;0.001254272;1.084298
0;0;611;1633;111950.56;1.080141;0.3971874;0.1408348;1.045982;-0.03578613;-0.0006689453;0.0018396;1.044565
0;0;611;2144;111669.84;1.413422;0.3953509;0.1452653;1.014922;-0.0440802;0.002675781;0.0008862304;1.014331
0;0;611;2655;111386.88;1.760872;0.3973827;0.1467827;0.9871767;-0.08127075;0.01117065;0.001755981;0.9831439
0;0;611;3166;111104.06;2.105359;0.3964862;0.1397118;0.9548757;-0.09036804;0.01123779;0.001555176;0.9573077
0;0;611;3677;110819.94;2.419137;0.3906533;0.1471706;0.9275152;-0.03190613;-0.0006689453;0.0004348755;0.9256021
0;0;1122;100;111894.09;0.06708015;9.9E+037;0.151291;1.049386;0.00141803;9.9E+037;0.0002008057;1.046722
0;0;1122;611;111399.97;0.4106932;0.7356747;0.1494158;1.008806;-0.03585266;-0.02341186;0.001003418;1.008562
0;0;1122;1122;111339.39;0.742423;0.7273868;0.1450798;0.9868818;-0.03886291;-0.008027344;0.0011203;0.9853845
0;0;1122;1633;111060.79;1.079514;0.7208802;0.1448399;0.9489926;-0.05016724;0.002006836;0.003227539;0.9495486
0;0;1122;2144;110782.35;1.418754;0.7233219;0.1478406;0.9323032;-0.06147156;0.008093261;0.0009365844;0.9330435
0;0;1122;2655;110501.7;1.752636;0.7203529;0.1531749;0.8918218;-0.05732422;0.003946533;0.000368042;0.8901672
0;0;1122;3166;110221.2;2.088508;0.7155119;0.1476301;0.8593771;-0.05177246;0.0006018066;0.0008193969;0.857659
0;0;1122;3677;109939.37;2.421633;0.7125928;0.1510465;0.828467;-0.02749145;-0.006220703;0.0008529663;0.8265051
0;0;1633;100;110996.64;0.06696278;9.9E+037;0.1519648;0.9356865;0.002434754;9.9E+037;-0.0008193969;0.9365051
0;0;1633;611;110444.82;0.4109211;1.070512;0.1426435;0.8939462;-0.05016724;0.01244141;0.0007525635;0.8938962
0;0;1633;1122;110446.51;0.7488747;1.071564;0.1473898;0.8680575;-0.05558532;0.01913086;0.00135437;0.8681604
0;0;1633;1633;110170.2;1.077142;1.055665;0.1468043;0.8395939;-0.04006714;0.000736084;0.0009197998;0.8387292
0;0;1633;2144;109894.06;1.424947;1.05828;0.1467018;0.8223768;-0.01933105;-0.01230713;0.002976685;0.8229766
0;0;1633;2655;109615.69;1.763623;1.05547;0.1510676;0.7876719;-0.01926392;-0.01117065;0.0003512573;0.7872241
0;0;1633;3166;109337.47;2.094231;1.047725;0.147835;0.7493612;-0.02247497;-0.004615478;0.0006521606;0.7488797
0;0;1633;3677;109057.97;2.432938;1.04241;0.1478678;0.7109064;-0.02394653;-0.001538086;0.0009197998;0.7121069
0;0;2144;100;110101.97;0.06695998;9.9E+037;0.1440979;0.8583456;-0.001063538;9.9E+037;0.0007693481;0.8580768
0;0;2144;611;109716.4;0.4110188;1.39764;0.1436935;0.8285916;-0.04448181;0.005686035;0.0018396;0.8281604
0;0;2144;1122;109556.38;0.7480704;1.398174;0.1516024;0.8079509;-0.03638794;-0.01277588;0.00008361816;0.8073745
0;0;2144;1633;109282.34;1.08326;1.386426;0.1427888;0.7627621;-0.04575256;0.01076904;0.001471558;0.7625082
0;0;2144;2144;109008.45;1.417826;1.378623;0.1487934;0.7473053;-0.04013367;0.008562012;0.00068573;0.7440802
0;0;2144;2655;108732.43;1.755569;1.372527;0.1405543;0.710008;-0.03170593;-0.0001342773;0.00001678467;0.709331
0;0;2144;3166;108456.52;2.094001;1.366412;0.1453539;0.688342;-0.04240784;0.009498291;0.0009866332;0.6879098
0;0;2144;3677;108179.33;2.438765;1.363919;0.1437982;0.6495165;-0.03765869;0.006086426;0.00115387;0.6503845
0;0;2655;100;109203.11;0.06699912;9.9E+037;0.1451501;0.7293961;0.001719055;9.9E+037;0.0008529663;0.7289633
0;0;2655;611;108864.82;0.4109537;1.736365;0.1472683;0.7050823;-0.04347839;-0.002341309;0.0007357788;0.7070736
0;0;2655;1122;108662.1;0.7448481;1.725175;0.1587461;0.6870939;-0.04260864;-0.001605225;-0.004682312;0.6822909
0;0;2655;1633;108390.36;1.084744;1.71921;0.1456332;0.6494455;-0.04234131;-0.002139892;0.00157196;0.6473245
0;0;2655;2144;108118.76;1.4221;1.710973;0.1518382;0.6244738;-0.04548523;0.001405029;-0.0007189941;0.6198828
0;0;2655;2655;107845.05;1.751462;1.693673;0.1490359;0.58895;-0.01826111;-0.01832764;-0.0002508545;0.5883948
0;0;2655;3166;107571.48;2.099971;1.696089;0.1472399;0.5681008;-0.04802673;0.009230956;0.001638794;0.5673913
0;0;2655;3677;107296.62;2.427309;1.677469;0.1425543;0.5309832;-0.07103699;0.02488281;0.0006185913;0.5299664
0;0;3166;100;108306.93;0.06714513;9.9E+037;0.1455528;0.6445208;0.0008093872;9.9E+037;0.001321106;0.6447324
0;0;3166;611;107986.94;0.4128245;2.073917;0.1446331;0.6022186;-0.04521728;0.002875976;0.0006021118;0.5994482
0;0;3166;1122;107770.47;0.7495925;2.068559;0.1529979;0.578063;-0.04481628;0.000267334;-0.0003009033;0.5763879
0;0;3166;1633;107501.02;1.089172;2.057549;0.1523671;0.5497251;-0.03665527;-0.01391357;0.0004681396;0.5489633
0;0;3166;2144;107231.71;1.424994;2.048505;0.1461627;0.5318608;-0.05357849;0.01612061;0.001203918;0.5295819
0;0;3166;2655;106960.31;1.767056;2.042927;0.1525009;0.4950173;-0.03464905;-0.003344727;0.000184021;0.4943144
0;0;3166;3166;106689.04;2.10586;2.030981;0.148763;0.4660892;-0.02086975;-0.01672241;0.0003845215;0.4648996
0;0;3166;3677;106416.48;2.426707;2.00297;0.1382923;0.4319374;-0.09177246;0.04688965;0.000953064;0.432525
0;0;3677;100;107409.26;0.06731706;9.9E+037;0.1464256;0.5226617;0.001933106;9.9E+037;0.0006185913;0.5209531
0;0;3677;611;107121.54;0.4093424;2.399853;0.1470308;0.4747846;-0.03712402;-0.04347778;0.002424621;0.4759699
0;0;3677;1122;106877.4;0.7474837;2.394106;0.1426974;0.4550574;-0.05518372;0.03786011;0.0006021118;0.4521405
0;0;3677;1633;106610.25;1.090346;2.397541;0.1507606;0.4289031;-0.04401367;0.003411865;0.001187439;0.4280769
0;0;3677;2144;106343.21;1.414666;2.368255;0.1474057;0.409656;-0.003478393;-0.05565185;0.003361206;0.4096321
0;0;3677;2655;106074.13;1.751498;2.347731;0.1405757;0.3882695;-0.08822754;0.06655517;0.001906433;0.3865886
0;0;3677;3166;105805.15;2.08485;2.33476;0.1506852;0.347329;0.03083618;-0.07237427;0.00005004883;0.34602
0;0;3677;3677;105534.92;2.425439;2.326361;0.1408977;0.3102933;-0.1141138;0.08013427;0.001588745;0.3118228
0;1;100;100;4.9368211;0.1030115;0.1142432;0.1430801;1.187301;0.06307678;0.07819458;0.001187439;1.18704
0;1;100;611;105662.78;0.412656;0.08436265;0.1496741;1.139463;-0.0481604;0.02789307;0.0031604;1.140451
0;1;100;1122;106026.57;0.7399828;0.08308435;0.1504842;1.109965;-0.02508362;0.02521729;0.001187439;1.110351
0;1;100;1633;105761.34;1.083845;0.08308435;0.1479062;1.088094;-0.02842834;0.02575195;0.001020203;1.08796
0;1;100;2144;105496.25;1.413313;0.08448941;0.14076;1.068268;-0.08494995;0.02809326;0.000451355;1.068043
0;1;100;2655;105229.13;1.758228;0.0831809;0.1536904;1.021568;-0.02294311;0.02615356;-0.001321106;1.015568
0;1;100;3166;104962.08;2.092199;0.08292318;0.1501772;0.9897081;0.007156982;0.02481567;0.0007525635;0.9888293
0;1;100;3677;104693.85;2.429865;0.08439436;0.1410247;0.9611418;-0.1182611;0.02849487;0.001672363;0.9620736
0;1;611;100;105658.3;0.06696438;0.3991731;0.1469523;1.068397;0.00008026123;0.01862207;0.0000668335;1.068344
0;1;611;611;104656.76;0.412046;0.4010421;0.1416695;1.037683;-0.05872925;0.01558472;0.001672363;1.040351
0;1;611;1122;105134.79;0.7440609;0.3990624;0.1443634;0.9986357;-0.06869568;0.01712402;0.001203918;0.9985284
0;1;611;1633;104871.87;1.08348;0.3993975;0.1437982;0.9695172;-0.06307678;0.0101001;0.001003418;0.968612
0;1;611;2144;104609.03;1.416714;0.3970325;0.1463342;0.9516447;-0.02588623;-0.003344727;0.001638794;0.9513043
0;1;611;2655;104344.19;1.755386;0.3955674;0.1486899;0.9270244;0.02073608;-0.0126416;0.0008529663;0.9269397
0;1;611;3166;104079.46;2.091235;0.393866;0.1420019;0.8811588;-0.05137146;0.002875976;0.003963318;0.8803845
0;1;611;3677;103813.52;2.435856;0.3918501;0.1422995;0.8489161;-0.109231;0.01197266;0.001521606;0.848428
0;1;1122;100;104762.86;0.0667635;9.9E+037;0.1478418;0.9684927;0.001973267;9.9E+037;0.0007525635;0.9683779
0;1;1122;611;104274.58;0.4097932;0.7343606;0.1492456;0.9436244;-0.03036804;-0.02722412;0.0005349731;0.9419733
0;1;1122;1122;104243.83;0.7437733;0.7314255;0.1508538;0.9146951;-0.02026733;-0.02602051;-0.002541809;0.9161707
0;1;1122;1633;103983.18;1.080515;0.7272213;0.1495456;0.8696132;-0.008896484;-0.02354492;0.0001504517;0.8693814
0;1;1122;2144;103722.6;1.418221;0.72432;0.1468658;0.8525702;-0.003210449;-0.02046875;0.0007693481;0.8531772
0;1;1122;2655;103460.14;1.744472;0.7172299;0.1420137;0.8283156;-0.03565247;-0.004146728;0.0009698486;0.8278427
